trade_date,close,vol,close_x,vol_x,close_y,vol_y,close_ma5,vol_ma5,close_x_ma5,vol_x_ma5,close_y_ma5,vol_y_ma5,close_ema,vol_ema,close_x_ema,vol_x_ema,close_y_ema,vol_y_ema
20120130,131.37,147310000.0,2811.94,399620000.0,12653.72,130430000.0,131.8180000000003,153828000.0,2807.7440000000024,439258000.0,12696.303999999958,137728000.0,131.31084471618328,149266705.4373253,2789.6989927978693,438559095.27509934,12651.873764935055,147371719.49441522
20120131,131.32,157210000.0,2813.84,459380000.0,12632.91,168070000.0,131.79000000000022,164654000.0,2813.1840000000025,448618000.0,12687.73599999996,146258000.0,131.31267577294665,150855364.34986025,2794.5271942382956,442723276.2200795,12648.081011948045,151511375.59553218
20120201,132.47,166230000.0,2848.27,540080000.0,12716.46,143500000.0,131.77200000000022,158178000.0,2819.176000000003,460542000.0,12679.63599999996,147450000.0,131.54414061835732,153930291.4798882,2805.2757553906367,462194620.9760636,12661.756809558436,149909100.47642577
20120202,132.68,113090000.0,2859.68,447130000.0,12705.41,114360000.0,131.93200000000022,143820000.0,2830.056000000003,454698000.0,12673.79199999996,144154000.0,131.77131249468584,145762233.18391055,2816.1566043125094,459181696.7808509,12670.48744764675,142799280.38114062
20120203,134.54,160600000.0,2905.66,526720000.0,12862.23,142840000.0,132.47600000000023,148888000.0,2847.878000000003,474586000.0,12714.14599999996,139840000.0,132.32504999574869,148729786.54712844,2834.0572834500076,472689357.4246807,12708.8359581174,142807424.3049125
20120206,134.45,107690000.0,2901.99,407040000.0,12845.13,108040000.0,133.09200000000024,140964000.0,2865.888000000002,476070000.0,12752.427999999958,135362000.0,132.75003999659896,140521829.23770276,2847.6438267600065,459559485.9397446,12736.094766493921,135853939.44393003
20120207,134.79,135530000.0,2904.08,428830000.0,12878.2,116150000.0,133.78600000000023,136628000.0,2883.9360000000024,469960000.0,12801.48599999996,124978000.0,133.15803199727918,139523463.39016223,2858.931061408005,453413588.7517957,12764.51581319514,131913151.55514403
20120208,135.19,139360000.0,2915.86,476380000.0,12883.95,138250000.0,134.33000000000024,131254000.0,2897.4540000000025,457220000.0,12834.98399999996,123928000.0,133.56442559782334,139490770.71212977,2870.316849126404,458006871.0014366,12788.402650556112,133180521.24411523
20120209,135.36,148600000.0,2927.23,514770000.0,12890.46,157080000.0,134.86600000000024,138356000.0,2910.964000000003,470748000.0,12871.99399999996,132472000.0,133.9235404782587,141312616.56970382,2881.699479301123,469359496.8011493,12808.814120444891,137960416.9952922
20120210,134.36,167910000.0,2903.88,441210000.0,12801.23,123620000.0,134.83000000000024,139818000.0,2910.6080000000024,453646000.0,12859.793999999958,128628000.0,134.01083238260696,146632093.25576305,2886.1355834408987,463729597.44091946,12807.297296355915,135092333.59623376
20120213,135.36,115840000.0,2931.39,404820000.0,12874.04,112240000.0,135.01200000000023,141448000.0,2916.488000000001,453202000.0,12865.57599999996,129468000.0,134.28066590608557,140473674.60461044,2895.186466752719,451947677.9527356,12820.645837084734,130521866.87698701
20120214,135.19,166000000.0,2931.83,459080000.0,12878.28,120050000.0,135.09200000000024,147542000.0,2922.0380000000023,459252000.0,12865.59199999996,130248000.0,134.46253272486848,145578939.68368834,2902.515173402175,453374142.3621885,12832.172669667789,128427493.50158961
20120215,134.56,195200000.0,2915.83,493940000.0,12780.95,127560000.0,134.9660000000002,158710000.0,2922.032000000002,462764000.0,12844.991999999958,128110000.0,134.4820261798948,155503151.7469507,2905.17813872174,461487313.88975084,12821.928135734232,128253994.80127169
20120216,136.05,186570000.0,2959.85,471610000.0,12904.08,134450000.0,135.1040000000002,166304000.0,2928.5560000000023,454132000.0,12847.71599999996,123584000.0,134.79562094391585,161716521.39756054,2916.112510977392,463511851.1118007,12838.358508587387,129493195.84101737
20120217,136.41,129870000.0,2951.78,534700000.00000006,12949.87,234650000.0,135.5140000000002,158696000.0,2938.136000000003,472830000.0,12877.44399999996,145790000.0,135.1184967551327,155347217.11804843,2923.246008781914,477749480.88944054,12860.660806869912,150524556.6728139
20120221,136.47,134040000.0,2948.57,454470000.0,12965.69,164780000.0,135.73600000000022,162336000.0,2941.572000000003,482760000.0,12895.77399999996,156298000.0,135.38879740410616,151085773.69443876,2928.310807025531,473093584.71155244,12881.66664549593,153375645.3382511
20120222,136.03,124460000.0,2933.17,427360000.0,12938.67,124200000.0,135.90400000000022,154028000.0,2941.840000000003,476416000.0,12907.85199999996,157128000.0,135.51703792328493,145760618.95555103,2929.2826456204252,463946867.769242,12893.067316396746,147540516.27060091
20120223,136.63,137700000.0,2956.98,438290000.0,12984.69,120480000.0,136.31800000000024,142528000.0,2950.0700000000024,465286000.0,12948.59999999996,155712000.0,135.73963033862796,144148495.1644408,2934.8221164963406,458815494.2153936,12911.391853117397,142128413.01648074
20120224,136.93,105540000.0,2963.75,375670000.0,12982.95,89440000.0,136.49400000000023,126322000.0,2950.850000000002,446098000.0,12964.373999999962,146710000.0,135.97770427090236,136426796.13155264,2940.6076931970724,442186395.37231493,12925.703482493918,131590730.4131846
20120227,137.16,145730000.0,2966.16,439740000.0,12981.51,143530000.0,136.64400000000023,129494000.0,2953.7260000000024,427106000.0,12970.70199999996,128486000.0,136.2141634167219,138287436.90524212,2945.718154557658,441697116.297852,12936.864785995134,133978584.33054769
20120228,137.56,129360000.0,2986.76,473300000.0,13005.12,114490000.0,136.86200000000022,128558000.0,2961.3640000000023,430872000.0,12978.587999999962,118428000.0,136.48333073337753,136501949.5241937,2953.926523646127,448017693.0382816,12950.51582879611,130080867.46443816
20120229,137.02,185930000.0,2966.89,598320000.0,12952.07,182460000.0,137.06000000000023,140852000.0,2968.1080000000024,465064000.0,12981.267999999962,130080000.0,136.59066458670202,146387559.61935496,2956.519218916902,478078154.4306253,12950.826663036889,140556693.97155052
20120301,137.73,145030000.0,2988.97,491290000.0,12980.3,139670000.0,137.28000000000023,142318000.0,2974.506000000001,475664000.0,12980.38999999996,133918000.0,136.81853166936162,146116047.69548398,2963.0093751335216,480720523.5445003,12956.721330429511,140379355.17724043
20120302,137.31,120640000.0,2976.19,439350000.0,12977.57,93900000.0,137.35600000000022,145338000.0,2976.9940000000024,488400000.0,12979.313999999958,134810000.0,136.9168253354893,141020838.1563872,2965.645500106817,472446418.83560026,12960.89106434361,131083484.14179236
20120305,136.75,140760000.0,2950.48,417110000.0,12962.81,108630000.0,137.27400000000023,144344000.0,2973.8580000000024,483874000.0,12975.57399999996,127830000.0,136.88346026839145,140968670.52510977,2962.612400085454,461379135.06848025,12961.27485147489,126592787.31343389
20120306,134.75,202130000.0,2910.32,495160000.0,12759.15,142330000.0,136.71200000000022,158898000.0,2958.5700000000024,488246000.0,12926.37999999996,133398000.0,136.45676821471318,153200936.4200878,2952.153920068363,468135308.05478424,12920.849881179913,129740229.85074711
20120307,135.69,143690000.0,2935.69,426270000.0,12837.33,175110000.0,136.44600000000025,150450000.0,2952.330000000003,453836000.0,12903.43199999996,131928000.0,136.30341457177056,151298749.13607025,2948.86113605469,459762246.4438274,12904.14590494393,138814183.8805977
20120308,137.04,116970000.0,2970.42,420620000.0,12907.94,103530000.0,136.30800000000022,144838000.0,2948.6200000000026,439702000.0,12888.959999999965,124700000.0,136.45073165741644,144432999.3088562,2953.1729088437523,451933797.15506196,12904.904723955146,131757347.10447818
20120309,137.57,122840000.0,2988.34,403430000.0,12922.02,103240000.0,136.3600000000002,145278000.0,2951.0500000000025,432518000.0,12877.84999999996,126568000.0,136.67458532593315,140114399.44708496,2960.2063270750023,442233037.72404957,12908.327779164118,126053877.68358254
20120312,137.58,104000000.0,2983.66,342130000.0,12959.71,100000000.0,136.52600000000024,137926000.0,2957.6860000000024,417522000.0,12877.229999999963,124842000.0,136.85566826074654,132891519.55766797,2964.897061660002,422212430.1792397,12918.604223331295,120843102.14686604
20120313,140.06,184090000.0,3039.88,436870000.0,13177.68,163130000.0,137.58800000000022,134318000.0,2983.598000000003,405864000.0,12960.93599999996,129002000.0,137.49653460859724,143131215.64613438,2979.8936493280016,425143944.1433918,12970.419378665036,129300481.71749283
20120314,139.91,145160000.0,3040.73,428470000.0,13194.1,163610000.0,138.43200000000022,134612000.0,3004.6060000000025,406304000.0,13032.28999999996,126702000.0,137.9792276868778,143536972.5169075,2992.0609194624017,425809155.3147135,13015.15550293203,136162385.3739943
20120315,140.72,165120000.0,3056.37,428060000.0,13252.76,161650000.0,139.16800000000023,144242000.0,3021.796000000001,407792000.0,13101.25399999996,138326000.0,138.52738214950224,147853578.01352602,3004.9227355699213,426259324.2517708,13062.676402345624,141259908.29919544
20120316,140.3,152890000.0,3055.26,792070000.0,13232.62,392620000.0,139.71400000000023,150252000.0,3035.180000000001,485520000.0,13163.373999999962,196202000.0,138.8819057196018,148860862.41082084,3014.990188455937,499421459.40141666,13096.6651218765,191531926.63935637
20120319,140.85,125290000.0,3078.32,383480000.0,13239.13,147120000.0,140.36800000000022,154510000.0,3054.112000000002,493790000.0,13219.257999999962,205626000.0,139.27552457568146,144146689.9286567,3027.6561507647502,476233167.52113336,13125.1580975012,182649541.3114851
20120320,140.44,121730000.0,3074.15,378430000.0,13170.19,131660000.0,140.44400000000022,142038000.0,3060.9660000000013,482102000.0,13217.759999999958,199332000.0,139.50841966054517,139663351.94292536,3036.9549206118004,456672534.01690674,13134.164478000961,172451633.0491881
20120321,140.21,122390000.0,3075.32,393080000.0,13124.62,124860000.0,140.50400000000022,137484000.0,3067.8840000000023,475024000.0,13203.86399999996,191582000.0,139.64873572843615,136208681.5543403,3044.627936489441,443954027.2135254,13132.25558240077,162933306.4393505
20120322,139.2,135220000.0,3063.32,385900000.0,13046.14,122060000.0,140.20000000000022,131504000.0,3069.2740000000013,466592000.0,13162.53999999996,183664000.0,139.55898858274892,136010945.24347225,3048.366349191553,432343221.7708204,13115.032465920616,154758645.15148038
20120323,139.65,120520000.0,3067.92,391250000.0,13080.73,129930000.0,140.07000000000022,125030000.0,3071.806000000002,386428000.0,13132.161999999958,131126000.0,139.57719086619915,132912756.1947778,3052.2770793532427,424124577.4166563,13108.171972736494,149792916.1211843
20120326,141.61,120160000.0,3122.57,400280000.0,13241.63,122080000.0,140.22200000000024,124004000.0,3080.6560000000013,389788000.0,13132.661999999958,126118000.0,139.98375269295934,130362204.95582224,3066.3356634825946,419355661.93332505,13134.863578189197,144250332.89694744
20120327,141.17,119870000.0,3120.35,401790000.0,13197.73,129280000.0,140.36800000000022,123632000.0,3089.896000000002,394460000.0,13138.169999999958,125642000.0,140.22100215436748,128263763.9646578,3077.138530786076,415842529.54666007,13147.436862551358,141256266.31755796
20120328,140.47,148560000.0,3104.96,457810000.0,13126.21,141540000.0,140.4200000000002,128866000.0,3095.824000000002,407406000.0,13138.48799999996,128978000.0,140.270801723494,132323011.17172624,3082.702824628861,424236023.6373281,13143.191490041087,141313013.0540464
20120329,140.23,164960000.0,3095.36,449580000.0,13145.82,136250000.0,140.62600000000026,134814000.0,3102.2320000000022,420142000.0,13158.42399999996,131816000.0,140.2626413787952,138850408.937381,3085.2342597030893,429304818.9098625,13143.717192032871,140300410.44323713
20120330,140.81,135490000.0,3091.57,519080000.00000006,13212.04,171190000.0,140.85800000000026,137808000.0,3106.9620000000023,445708000.0,13184.685999999958,140068000.0,140.37211310303616,138178327.1499048,3086.501407762472,447259855.12789005,13157.381753626298,146478328.3545897
20120402,141.84,151740000.0,3119.7,454670000.0,13264.49,108790000.0,140.90400000000028,144124000.0,3106.3880000000013,456586000.0,13189.257999999958,137410000.0,140.66569048242894,140890661.71992385,3093.1411262099778,448741884.1023121,13178.803402901038,138940662.68367177
20120403,141.26,155810000.0,3113.57,469960000.0,13199.55,123980000.0,140.92200000000028,151312000.0,3105.032000000002,470220000.0,13189.62199999996,136350000.0,140.78455238594316,143874529.37593907,3097.226900967982,452985507.2818497,13182.952722320832,135948530.14693743
20120404,139.86,146900000.0,3068.09,474230000.0,13074.75,125000000.0,140.8000000000003,150980000.0,3097.6580000000013,473504000.0,13179.329999999958,133042000.0,140.59964190875453,144479623.50075126,3091.399520774386,457234405.82547975,13161.312177856667,133758824.11754996
20120405,139.79,137440000.0,3080.5,483010000.0,13060.14,109530000.0,140.71200000000027,145476000.0,3094.686000000001,480190000.0,13162.193999999958,127698000.0,140.43771352700364,143071698.800601,3089.219616619509,462389524.6603838,13141.077742285335,128913059.29403996
20120409,138.22,127560000.0,3047.08,371850000.0,12929.59,105580000.0,140.19400000000027,143890000.0,3085.7880000000014,450744000.0,13105.703999999958,114576000.0,139.99417082160292,139969359.0404808,3080.7916932956077,444281619.72830707,13098.780193828268,124246447.43523198
20120410,135.9,235360000.0,2991.22,508810000.0,12715.93,159290000.0,139.00600000000026,160614000.0,3060.092000000001,461572000.0,12995.991999999958,124676000.0,139.17533665728234,159047487.23238462,3062.8773546364864,457187295.7826457,13022.210155062616,131255157.9481856
20120411,137.0,154130000.0,3016.46,412660000.0,12805.39,125210000.0,138.15400000000028,160278000.0,3040.670000000002,450112000.0,12917.159999999958,124922000.0,138.7402693258259,158063989.7859077,3053.593883709189,448281836.6261166,12978.846124050093,130046126.35854848
20120412,138.79,154320000.0,3055.55,378720000.0,12986.58,119780000.0,137.94000000000025,161762000.0,3038.162000000001,431010000.0,12899.525999999958,123878000.0,138.7502154606607,157315191.82872617,3053.9851069673514,434369469.3008933,12980.392899240076,127992901.08683878
20120413,137.14,169250000.0,3011.33,388070000.0,12849.59,140990000.0,137.41000000000022,168124000.0,3024.328000000002,412022000.0,12857.41599999996,130170000.0,138.42817236852858,159702153.46298093,3045.4540855738815,425109575.44071466,12954.232319392062,130592320.86947103
20120416,137.05,147830000.0,2988.4,417640000.0,12921.41,120990000.0,137.17600000000022,172178000.0,3012.592000000001,421180000.0,12855.77999999996,133252000.0,138.15253789482287,157327722.77038473,3034.043268459105,423615660.3525717,12947.66785551365,128671856.69557683
20120417,139.08,147880000.0,3042.82,403180000.0,13115.54,115320000.0,137.8120000000003,154682000.0,3022.912000000001,400054000.0,12935.70199999996,124458000.0,138.3380303158583,155438178.2163078,3035.7986147672846,419528528.2820574,12981.24228441092,126001485.35646147
20120418,138.61,123880000.0,3031.45,407010000.0,13032.75,113520000.0,138.1340000000003,148632000.0,3025.910000000001,398924000.0,12981.17399999996,122120000.0,138.39242425268665,149126542.57304624,3034.9288918138277,417024822.62564594,12991.543827528738,123505188.28516918
20120419,137.72,198670000.0,3007.56,504690000.0,12964.1,139810000.0,137.9200000000003,157502000.0,3016.3120000000013,424118000.0,12976.677999999958,126126000.0,138.25793940214933,159035234.058437,3029.4551134510625,434557858.1005168,12986.055062022991,126766150.62813535
20120420,137.95,143200000.0,3000.45,561760000.0,13029.26,212080000.0,138.08200000000028,152292000.0,3014.1360000000022,458856000.0,13012.61199999996,140344000.0,138.19635152171946,155868187.24674958,3023.65409076085,459998286.48041344,12994.696049618395,143828920.50250828
20120423,136.79,171840000.0,2970.45,459480000.0,12927.17,139370000.0,138.03000000000029,157094000.0,3010.546000000001,467224000.0,13013.76399999996,144020000.0,137.9150812173756,159062549.79739967,3013.0132726086804,459894629.18433076,12981.190839694718,142937136.40200663
20120424,137.31,137480000.0,2961.6,447850000.0,13001.56,134110000.0,137.6760000000003,155014000.0,2994.3020000000024,476158000.0,12990.96799999996,147778000.0,137.79406497390048,154746039.83791974,3002.7306180869446,457485703.3474646,12985.264671755775,141171709.1216053
20120425,139.19,150250000.0,3029.63,453370000.0,13090.72,135260000.0,137.79200000000031,160288000.0,2993.938000000003,485430000.0,13002.561999999958,152126000.0,138.07325197912039,153846831.87033582,3008.1104944695558,456662562.6779717,13006.355737404621,139989367.29728425
20120426,140.16,136290000.0,3050.61,443710000.0,13204.62,107570000.0,138.28000000000026,147812000.0,3002.548000000003,473234000.0,13050.66599999996,145678000.0,138.49060158329632,150335465.49626866,3016.6103955756444,454072050.1423774,13046.008589923698,133505493.8378274
20120427,140.39,124640000.0,3069.2,441280000.0,13228.31,110850000.0,138.76800000000028,144100000.0,3016.2980000000043,449138000.0,13090.47599999996,125432000.0,138.87048126663706,145196372.39701492,3027.1283164605156,451513640.1139019,13082.46887193896,128974395.07026193
20120430,139.87,115090000.0,3046.36,444230000.0,13213.63,127870000.0,139.3840000000003,132750000.0,3031.480000000003,446088000.0,13147.767999999962,123132000.0,139.07038501330965,139175097.91761196,3030.9746531684127,450056912.09112155,13108.70109755117,128753516.05620955
20120501,140.74,138840000.0,3050.44,469880000.0,13279.32,123400000.0,140.0700000000003,133022000.0,3049.2480000000032,450494000.0,13203.319999999958,120990000.0,139.40430801064772,139108078.33408958,3034.8677225347305,454021529.6728973,13142.824878040936,127682812.84496765
20120502,140.32,121080000.0,3059.85,447330000.0,13268.57,100770000.0,140.29600000000028,127188000.0,3055.292000000003,449286000.0,13238.88999999996,114092000.0,139.5874464085182,135502462.66727167,3039.864178027785,452683223.73831785,13167.97390243275,122300250.27597412
20120503,139.25,143760000.0,3024.3,471780000.0,13206.59,102090000.0,140.11400000000032,128682000.0,3050.0300000000043,454900000.0,13239.28399999996,112996000.0,139.51995712681455,137153970.13381734,3036.751342422228,456502578.9906543,13175.6971219462,118258200.2207793
20120504,137.0,193930000.0,2956.34,465450000.0,13038.27,113790000.0,139.4360000000003,142540000.0,3027.458000000004,459734000.0,13201.275999999963,113584000.0,139.01596570145165,148509176.10705388,3020.6690739377823,458292063.1925235,13148.21169755696,117364560.17662345
20120507,137.1,127770000.0,2957.76,429480000.0,13008.53,110080000.0,138.88200000000032,145076000.0,3009.738000000003,456784000.0,13160.255999999965,110026000.0,138.63277256116135,144361340.88564312,3008.087259150226,452529650.5540188,13120.27535804557,115907648.14129877
20120508,136.55,213380000.0,2946.27,530990000.0,12932.09,138620000.0,138.0440000000003,159984000.0,2988.904000000003,469006000.0,13090.809999999963,113070000.0,138.21621804892908,158165072.7085145,2995.723807320181,468221720.4432151,13082.638286436457,120450118.51303902
20120509,135.74,220780000.0,2934.71,509410000.0,12835.06,147460000.0,137.1280000000003,179924000.0,2963.876000000003,481422000.0,13004.107999999966,122408000.0,137.72097443914328,170688058.16681162,2983.521045856145,476459376.35457206,13033.122629149168,125852094.81043123
20120510,136.02,150600000.0,2933.64,489460000.0,12855.04,151650000.0,136.48200000000028,181292000.0,2945.744000000004,484958000.0,12933.79799999996,132320000.0,137.38077955131462,166670446.5334493,2973.5448366849164,479059501.0836577,12997.506103319334,131011675.84834498
20120511,135.61,153030000.0,2933.82,421690000.0,12820.6,148370000.0,136.2040000000003,173112000.0,2941.240000000003,476206000.0,12890.263999999965,139236000.0,137.0266236410517,163942357.22675943,2965.5998693479332,467585600.8669262,12962.12488265547,134483340.678676
20120514,134.11,163910000.0,2902.58,430210000.0,12695.35,143190000.0,135.60600000000028,180340000.0,2930.204000000003,476352000.0,12827.627999999964,145858000.0,136.44329891284139,163935885.78140754,2952.995895478347,460110480.693541,12908.769906124377,136224672.5429408
20120515,133.34,207630000.0,2893.76,444740000.0,12632.0,156060000.0,134.96400000000028,179190000.0,2919.702000000003,459102000.0,12767.609999999966,149346000.0,135.8226391302731,172674708.62512603,2941.148716382678,457036384.5548328,12853.415924899502,140191738.03435266
20120516,132.83,207270000.0,2874.04,484880000.0,12598.55,143130000.0,134.38200000000032,176488000.0,2907.568000000003,454196000.0,12720.307999999966,148480000.0,135.2241113042185,179593766.90010083,2927.7269731061424,462605107.6438663,12802.442739919603,140779390.42748213
20120517,130.86,247990000.0,2813.69,506330000.0,12442.49,147430000.0,133.3500000000003,195966000.0,2883.578000000003,457570000.0,12637.797999999966,147636000.0,134.3512890433748,193273013.52008066,2904.9195784849144,471350086.11509305,12730.452191935683,142109512.3419857
20120518,129.74,319630000.0,2778.79,582490000.0,12369.38,240720000.0,132.1760000000003,229286000.0,2852.572000000003,489730000.0,12547.553999999966,166106000.0,133.42903123469986,218544410.81606454,2879.6936627879313,493578068.89207447,12658.237753548547,161831609.87358856
20120521,131.97,177860000.0,2847.21,486210000.0,12504.48,142110000.0,131.7480000000003,232076000.0,2841.4980000000032,500930000.0,12509.379999999966,165890000.0,133.1372249877599,210407528.65285164,2873.196930230345,492104455.1136596,12627.486202838838,157887287.89887086
20120522,132.2,197530000.0,2839.08,467040000.0,12502.81,133650000.0,131.5200000000003,230056000.0,2830.562000000003,505390000.0,12483.541999999969,161408000.0,132.94977999020793,207832022.92228132,2866.3735441842764,487091564.0909277,12602.55096227107,153039830.31909668
20120523,132.27,204960000.0,2850.12,499200000.0,12496.15,152190000.0,131.4080000000003,229594000.0,2825.778000000003,508254000.0,12463.061999999964,163220000.0,132.81382399216636,207257618.33782506,2863.122835347421,489513251.2727422,12581.270769816856,152869864.25527734
20120524,132.53,167360000.0,2839.38,462110000.0,12529.75,126810000.0,131.74200000000027,213468000.0,2830.9160000000024,499410000.0,12480.513999999966,159096000.0,132.75705919373308,199278094.67026007,2858.374268277937,484032601.0181938,12570.966615853486,147657891.4042219
20120525,132.1,135470000.0,2837.53,335020000.0,12454.83,93000000.0,132.21400000000028,176636000.0,2842.6640000000025,449916000.0,12497.603999999968,129552000.0,132.62564735498648,186516475.73620805,2854.20541462235,454230080.81455505,12547.739292682789,136726313.1233775
20120529,133.7,152880000.0,2870.99,440950000.0,12580.69,107510000.0,132.56000000000026,171640000.0,2847.4200000000023,440864000.0,12512.845999999969,122632000.0,132.8405178839892,179789180.58896646,2857.56233169788,451574064.65164405,12554.329434146233,130883050.498702
20120530,131.76,162370000.0,2837.36,441250000.0,12419.86,122830000.0,132.47200000000026,164608000.0,2847.0760000000023,435706000.0,12496.255999999968,120468000.0,132.62441430719136,176305344.47117317,2853.5218653583042,449509251.72131526,12527.435547316987,129272440.3989616
20120531,131.47,196190000.0,2827.34,737070000.0,12393.45,205140000.0,132.3120000000003,162854000.0,2842.520000000003,483280000.0,12475.715999999968,131058000.0,132.3935314457531,180282275.57693854,2848.2854922866436,507021401.37705225,12500.638437853591,144445952.31916928
20120601,128.16,253240000.0,2747.48,527450000.00000006,12118.57,162940000.0,131.43800000000027,180030000.0,2824.140000000001,496348000.0,12393.479999999969,138284000.0,131.5468251566025,194873820.46155083,2828.124393829315,511107121.10164183,12424.224750282874,148144761.8553354
20120604,128.1,202550000.0,2760.01,456970000.0,12101.46,126440000.0,130.63800000000026,193446000.0,2808.6360000000022,520738000.0,12322.805999999968,144972000.0,130.857460125282,196409056.36924067,2814.501515063452,500279696.8813135,12359.671800226299,143803809.48426834
20120605,129.07,164150000.0,2778.11,415100000.0,12127.95,108970000.0,129.71200000000027,195700000.0,2790.0600000000013,515568000.0,12232.257999999969,145264000.0,130.4999681002256,189957245.09539255,2807.2232120507615,483243757.50505084,12313.32744018104,136837047.58741468
20120606,131.97,184200000.0,2844.72,436140000.0,12414.79,140110000.0,129.75400000000027,200066000.0,2791.532000000002,514546000.0,12231.243999999966,148720000.0,130.79397448018048,188805796.07631406,2814.7225696406094,473823006.0040407,12333.619952144832,137491638.06993175
