trade_date,close,vol,close_x,vol_x,close_y,vol_y,close_ma5,vol_ma5,close_x_ma5,vol_x_ma5,close_y_ma5,vol_y_ma5,close_ema,vol_ema,close_x_ema,vol_x_ema,close_y_ema,vol_y_ema
20120203,2529.17,181950000.0,2905.66,526720000.0,12862.23,142840000.0,2489.289999999996,200432000.0,2847.878000000003,474586000.0,12714.14599999996,139840000.0,2476.5581472857402,201716112.43870118,2834.0572834500076,472689357.4246807,12708.8359581174,142807424.3049125
20120206,2528.3,151580000.0,2901.99,407040000.0,12845.13,108040000.0,2501.885999999996,194572000.0,2865.888000000002,476070000.0,12752.427999999958,135362000.0,2486.9065178285923,191688889.95096096,2847.6438267600065,459559485.9397446,12736.094766493921,135853939.44393003
20120207,2532.06,158300000.0,2904.08,428830000.0,12878.2,116150000.0,2514.7079999999955,184862000.0,2883.9360000000024,469960000.0,12801.48599999996,124978000.0,2495.937214262874,185011111.9607688,2858.931061408005,453413588.7517957,12764.51581319514,131913151.55514403
20120208,2545.72,200750000.0,2915.86,476380000.0,12883.95,138250000.0,2526.215999999996,175036000.0,2897.4540000000025,457220000.0,12834.98399999996,123928000.0,2505.8937714102995,188158889.56861505,2870.316849126404,458006871.0014366,12788.402650556112,133180521.24411523
20120209,2563.93,218630000.0,2927.23,514770000.0,12890.46,157080000.0,2539.8359999999952,182242000.0,2910.964000000003,470748000.0,12871.99399999996,132472000.0,2517.5010171282397,194253111.65489206,2881.699479301123,469359496.8011493,12808.814120444891,137960416.9952922
20120210,2547.32,184880000.0,2903.88,441210000.0,12801.23,123620000.0,2543.465999999996,182828000.0,2910.6080000000024,453646000.0,12859.793999999958,128628000.0,2523.464813702592,192378489.32391366,2886.1355834408987,463729597.44091946,12807.297296355915,135092333.59623376
20120213,2569.49,146380000.0,2931.39,404820000.0,12874.04,112240000.0,2551.703999999995,181788000.0,2916.488000000001,453202000.0,12865.57599999996,129468000.0,2532.6698509620737,183178791.45913094,2895.186466752719,451947677.9527356,12820.645837084734,130521866.87698701
20120214,2575.24,185600000.0,2931.83,459080000.0,12878.28,120050000.0,2560.339999999996,187248000.0,2922.0380000000023,459252000.0,12865.59199999996,130248000.0,2541.183880769659,183663033.16730475,2902.515173402175,453374142.3621885,12832.172669667789,128427493.50158961
20120215,2556.01,199630000.0,2915.83,493940000.0,12780.95,127560000.0,2562.397999999996,187024000.0,2922.032000000002,462764000.0,12844.991999999958,128110000.0,2544.1491046157275,186856426.53384382,2905.17813872174,461487313.88975084,12821.928135734232,128253994.80127169
20120216,2592.29,202060000.0,2959.85,471610000.0,12904.08,134450000.0,2568.069999999995,183710000.0,2928.5560000000023,454132000.0,12847.71599999996,123584000.0,2553.777283692582,189897141.22707507,2916.112510977392,463511851.1118007,12838.358508587387,129493195.84101737
20120217,2584.24,273940000.0,2951.78,534700000.00000006,12949.87,234650000.0,2575.453999999995,201522000.0,2938.136000000003,472830000.0,12877.44399999996,145790000.0,2559.8698269540655,206705712.98166007,2923.246008781914,477749480.88944054,12860.660806869912,150524556.6728139
20120221,2590.24,184090000.0,2948.57,454470000.0,12965.69,164780000.0,2579.6039999999957,209064000.0,2941.572000000003,482760000.0,12895.77399999996,156298000.0,2565.9438615632525,202182570.38532805,2928.310807025531,473093584.71155244,12881.66664549593,153375645.3382511
20120222,2579.78,186590000.0,2933.17,427360000.0,12938.67,124200000.0,2580.511999999996,209262000.0,2941.840000000003,476416000.0,12907.85199999996,157128000.0,2568.711089250602,199064056.30826247,2929.2826456204252,463946867.769242,12893.067316396746,147540516.27060091
20120223,2594.93,170100000.0,2956.98,438290000.0,12984.69,120480000.0,2588.295999999996,203356000.0,2950.0700000000024,465286000.0,12948.59999999996,155712000.0,2573.954871400482,193271245.04660997,2934.8221164963406,458815494.2153936,12911.391853117397,142128413.01648074
20120224,2604.21,149490000.0,2963.75,375670000.0,12982.95,89440000.0,2590.6799999999957,192842000.0,2950.850000000002,446098000.0,12964.373999999962,146710000.0,2580.0058971203857,184514996.03728798,2940.6076931970724,442186395.37231493,12925.703482493918,131590730.4131846
20120227,2606.76,182890000.0,2966.16,439740000.0,12981.51,143530000.0,2595.183999999995,174632000.0,2953.7260000000024,427106000.0,12970.70199999996,128486000.0,2585.356717696309,184189996.82983038,2945.718154557658,441697116.297852,12936.864785995134,133978584.33054769
20120228,2633.46,201690000.0,2986.76,473300000.0,13005.12,114490000.0,2603.8279999999954,178152000.0,2961.3640000000023,430872000.0,12978.587999999962,118428000.0,2594.977374157047,187689997.4638643,2953.926523646127,448017693.0382816,12950.51582879611,130080867.46443816
20120229,2623.1,252250000.0,2966.89,598320000.0,12952.07,182460000.0,2612.491999999996,191284000.0,2968.1080000000024,465064000.0,12981.267999999962,130080000.0,2600.6018993256375,200601997.97109145,2956.519218916902,478078154.4306253,12950.826663036889,140556693.97155052
20120301,2643.54,199080000.0,2988.97,491290000.0,12980.3,139670000.0,2622.2139999999954,197080000.0,2974.506000000001,475664000.0,12980.38999999996,133918000.0,2609.1895194605104,200297598.37687317,2963.0093751335216,480720523.5445003,12956.721330429511,140379355.17724043
20120302,2641.58,168190000.0,2976.19,439350000.0,12977.57,93900000.0,2629.687999999996,200820000.0,2976.9940000000024,488400000.0,12979.313999999958,134810000.0,2615.667615568408,193876078.70149854,2965.645500106817,472446418.83560026,12960.89106434361,131083484.14179236
20120305,2614.92,172860000.0,2950.48,417110000.0,12962.81,108630000.0,2631.319999999996,198814000.0,2973.8580000000024,483874000.0,12975.57399999996,127830000.0,2615.5180924547267,189672862.96119884,2962.612400085454,461379135.06848025,12961.27485147489,126592787.31343389
20120306,2588.95,200170000.0,2910.32,495160000.0,12759.15,142330000.0,2622.417999999996,198510000.0,2958.5700000000024,488246000.0,12926.37999999996,133398000.0,2610.2044739637813,191772290.36895907,2952.153920068363,468135308.05478424,12920.849881179913,129740229.85074711
20120307,2607.85,166750000.0,2935.69,426270000.0,12837.33,175110000.0,2619.367999999996,181410000.0,2952.330000000003,453836000.0,12903.43199999996,131928000.0,2609.733579171025,186767832.29516727,2948.86113605469,459762246.4438274,12904.14590494393,138814183.8805977
20120308,2637.18,165480000.0,2970.42,420620000.0,12907.94,103530000.0,2618.0959999999955,174690000.0,2948.6200000000026,439702000.0,12888.959999999965,124700000.0,2615.2228633368204,182510265.8361338,2953.1729088437523,451933797.15506196,12904.904723955146,131757347.10447818
20120309,2646.85,164070000.0,2988.34,403430000.0,12922.02,103240000.0,2619.1499999999955,173866000.0,2951.0500000000025,432518000.0,12877.84999999996,126568000.0,2621.5482906694565,178822212.66890705,2960.2063270750023,442233037.72404957,12908.327779164118,126053877.68358254
20120312,2646.85,136260000.0,2983.66,342130000.0,12959.71,100000000.0,2625.5359999999955,166546000.0,2957.6860000000024,417522000.0,12877.229999999963,124842000.0,2626.608632535565,170309770.13512564,2964.897061660002,422212430.1792397,12918.604223331295,120843102.14686604
20120313,2697.43,172300000.0,3039.88,436870000.0,13177.68,163130000.0,2647.2319999999954,160972000.0,2983.598000000003,405864000.0,12960.93599999996,129002000.0,2640.772906028452,170707816.1081005,2979.8936493280016,425143944.1433918,12970.419378665036,129300481.71749283
20120314,2708.41,191090000.0,3040.73,428470000.0,13194.1,163610000.0,2667.3439999999955,165840000.0,3004.6060000000025,406304000.0,13032.28999999996,126702000.0,2654.3003248227615,174784252.88648042,2992.0609194624017,425809155.3147135,13015.15550293203,136162385.3739943
20120315,2714.79,183230000.0,3056.37,428060000.0,13252.76,161650000.0,2682.8659999999954,169390000.0,3021.796000000001,407792000.0,13101.25399999996,138326000.0,2666.3982598582093,176473402.30918434,3004.9227355699213,426259324.2517708,13062.676402345624,141259908.29919544
20120316,2712.78,357040000.0,3055.26,792070000.0,13232.62,392620000.0,2696.051999999995,207984000.0,3035.180000000001,485520000.0,13163.373999999962,196202000.0,2675.6746078865676,212586721.84734747,3014.990188455937,499421459.40141666,13096.6651218765,191531926.63935637
20120319,2733.26,145740000.0,3078.32,383480000.0,13239.13,147120000.0,2713.3339999999957,209880000.0,3054.112000000002,493790000.0,13219.257999999962,205626000.0,2687.1916863092542,199217377.47787797,3027.6561507647502,476233167.52113336,13125.1580975012,182649541.3114851
20120320,2737.63,164270000.0,3074.15,378430000.0,13170.19,131660000.0,2721.3739999999952,208274000.0,3060.9660000000013,482102000.0,13217.759999999958,199332000.0,2697.2793490474032,192227901.9823024,3036.9549206118004,456672534.01690674,13134.164478000961,172451633.0491881
20120321,2736.88,171090000.0,3075.32,393080000.0,13124.62,124860000.0,2727.067999999996,204274000.0,3067.8840000000023,475024000.0,13203.86399999996,191582000.0,2705.199479237923,188000321.58584192,3044.627936489441,443954027.2135254,13132.25558240077,162933306.4393505
20120322,2731.5,164040000.0,3063.32,385900000.0,13046.14,122060000.0,2730.4099999999958,200436000.0,3069.2740000000013,466592000.0,13162.53999999996,183664000.0,2710.4595833903386,183208257.26867354,3048.366349191553,432343221.7708204,13115.032465920616,154758645.15148038
20120323,2728.55,158180000.0,3067.92,391250000.0,13080.73,129930000.0,2733.563999999996,160664000.0,3071.806000000002,386428000.0,13132.161999999958,131126000.0,2714.077666712271,178202605.81493884,3052.2770793532427,424124577.4166563,13108.171972736494,149792916.1211843
20120326,2778.02,156200000.0,3122.57,400280000.0,13241.63,122080000.0,2742.5159999999955,162756000.0,3080.6560000000013,389788000.0,13132.661999999958,126118000.0,2726.8661333698165,173802084.65195107,3066.3356634825946,419355661.93332505,13134.863578189197,144250332.89694744
20120327,2782.12,160590000.0,3120.35,401790000.0,13197.73,129280000.0,2751.413999999996,162020000.0,3089.896000000002,394460000.0,13138.169999999958,125642000.0,2737.9169066958534,171159667.72156087,3077.138530786076,415842529.54666007,13147.436862551358,141256266.31755796
20120328,2770.97,194510000.0,3104.96,457810000.0,13126.21,141540000.0,2758.231999999996,166704000.0,3095.824000000002,407406000.0,13138.48799999996,128978000.0,2744.527525356683,175829734.1772487,3082.702824628861,424236023.6373281,13143.191490041087,141313013.0540464
20120329,2762.05,175730000.0,3095.36,449580000.0,13145.82,136250000.0,2764.341999999996,169042000.0,3102.2320000000022,420142000.0,13158.42399999996,131816000.0,2748.0320202853463,175809787.34179896,3085.2342597030893,429304818.9098625,13143.717192032871,140300410.44323713
20120330,2755.27,228740000.0,3091.57,519080000.00000006,13212.04,171190000.0,2769.685999999996,183154000.0,3106.9620000000023,445708000.0,13184.685999999958,140068000.0,2749.4796162282773,186395829.87343916,3086.501407762472,447259855.12789005,13157.381753626298,146478328.3545897
20120402,2784.42,186050000.0,3119.7,454670000.0,13264.49,108790000.0,2770.965999999996,189124000.0,3106.3880000000013,456586000.0,13189.257999999958,137410000.0,2756.467692982622,186326663.89875135,3093.1411262099778,448741884.1023121,13178.803402901038,138940662.68367177
20120403,2782.78,218330000.0,3113.57,469960000.0,13199.55,123980000.0,2771.097999999996,200672000.0,3105.032000000002,470220000.0,13189.62199999996,136350000.0,2761.7301543860976,192727331.1190011,3097.226900967982,452985507.2818497,13182.952722320832,135948530.14693743
20120404,2745.0,199740000.0,3068.09,474230000.0,13074.75,125000000.0,2765.903999999996,201718000.0,3097.6580000000013,473504000.0,13179.329999999958,133042000.0,2758.384123508878,194129864.89520088,3091.399520774386,457234405.82547975,13161.312177856667,133758824.11754996
20120405,2762.5,203420000.0,3080.5,483010000.0,13060.14,109530000.0,2765.993999999996,207256000.0,3094.686000000001,480190000.0,13162.193999999958,127698000.0,2759.2072988071027,195987891.9161607,3089.219616619509,462389524.6603838,13141.077742285335,128913059.29403996
20120409,2739.98,144820000.0,3047.08,371850000.0,12929.59,105580000.0,2762.935999999996,190472000.0,3085.7880000000014,450744000.0,13105.703999999958,114576000.0,2755.3618390456822,185754313.53292856,3080.7916932956077,444281619.72830707,13098.780193828268,124246447.43523198
20120410,2695.12,210460000.0,2991.22,508810000.0,12715.93,159290000.0,2745.075999999996,195354000.0,3060.092000000001,461572000.0,12995.991999999958,124676000.0,2743.313471236546,190695450.82634285,3062.8773546364864,457187295.7826457,13022.210155062616,131255157.9481856
20120411,2708.13,173170000.0,3016.46,412660000.0,12805.39,125210000.0,2730.145999999996,186322000.0,3040.670000000002,450112000.0,12917.159999999958,124922000.0,2736.276776989237,187190360.66107428,3053.593883709189,448281836.6261166,12978.846124050093,130046126.35854848
20120412,2740.26,163290000.0,3055.55,378720000.0,12986.58,119780000.0,2729.197999999996,179032000.0,3038.162000000001,431010000.0,12899.525999999958,123878000.0,2737.07342159139,182410288.52885944,3053.9851069673514,434369469.3008933,12980.392899240076,127992901.08683878
20120413,2698.99,183430000.0,3011.33,388070000.0,12849.59,140990000.0,2716.4959999999955,175034000.0,3024.328000000002,412022000.0,12857.41599999996,130170000.0,2729.4567372731117,182614230.82308754,3045.4540855738815,425109575.44071466,12954.232319392062,130592320.86947103
20120416,2670.1,194190000.0,2988.4,417640000.0,12921.41,120990000.0,2702.519999999996,184908000.0,3012.592000000001,421180000.0,12855.77999999996,133252000.0,2717.5853898184896,184929384.65847003,3034.043268459105,423615660.3525717,12947.66785551365,128671856.69557683
20120417,2723.58,187210000.0,3042.82,403180000.0,13115.54,115320000.0,2708.2119999999954,180258000.0,3022.912000000001,400054000.0,12935.70199999996,124458000.0,2718.7843118547917,185385507.72677603,3035.7986147672846,419528528.2820574,12981.24228441092,126001485.35646147
20120418,2716.14,178190000.0,3031.45,407010000.0,13032.75,113520000.0,2709.813999999996,181262000.0,3025.910000000001,398924000.0,12981.17399999996,122120000.0,2718.2554494838337,183946406.18142083,3034.9288918138277,417024822.62564594,12991.543827528738,123505188.28516918
20120419,2686.82,210840000.0,3007.56,504690000.0,12964.1,139810000.0,2699.125999999996,190772000.0,3016.3120000000013,424118000.0,12976.677999999958,126126000.0,2711.968359587067,189325124.94513667,3029.4551134510625,434557858.1005168,12986.055062022991,126766150.62813535
20120420,2676.04,250430000.0,3000.45,561760000.0,13029.26,212080000.0,2694.5359999999955,204172000.0,3014.1360000000022,458856000.0,13012.61199999996,140344000.0,2704.7826876696536,201546099.95610934,3023.65409076085,459998286.48041344,12994.696049618395,143828920.50250828
20120423,2653.5,196710000.0,2970.45,459480000.0,12927.17,139370000.0,2691.2159999999967,204676000.0,3010.546000000001,467224000.0,13013.76399999996,144020000.0,2694.5261501357227,200578879.9648875,3013.0132726086804,459894629.18433076,12981.190839694718,142937136.40200663
20120424,2638.73,190790000.0,2961.6,447850000.0,13001.56,134110000.0,2674.2459999999955,205392000.0,2994.3020000000024,476158000.0,12990.96799999996,147778000.0,2683.366920108578,198621103.97191,3002.7306180869446,457485703.3474646,12985.264671755775,141171709.1216053
20120425,2709.62,192920000.0,3029.63,453370000.0,13090.72,135260000.0,2672.9419999999955,208338000.0,2993.938000000003,485430000.0,13002.561999999958,152126000.0,2688.6175360868624,197480883.177528,3008.1104944695558,456662562.6779717,13006.355737404621,139989367.29728425
20120426,2725.23,186960000.0,3050.61,443710000.0,13204.62,107570000.0,2680.6239999999952,203562000.0,3002.548000000003,473234000.0,13050.66599999996,145678000.0,2695.9400288694897,195376706.5420224,3016.6103955756444,454072050.1423774,13046.008589923698,133505493.8378274
20120427,2741.34,176590000.0,3069.2,441280000.0,13228.31,110850000.0,2693.683999999995,188794000.0,3016.2980000000043,449138000.0,13090.47599999996,125432000.0,2705.020023095592,191619365.23361793,3027.1283164605156,451513640.1139019,13082.46887193896,128974395.07026193
20120430,2723.68,172850000.0,3046.36,444230000.0,13213.63,127870000.0,2707.7199999999957,184022000.0,3031.480000000003,446088000.0,13147.767999999962,123132000.0,2708.7520184764735,187865492.18689436,3030.9746531684127,450056912.09112155,13108.70109755117,128753516.05620955
20120501,2726.92,187780000.0,3050.44,469880000.0,13279.32,123400000.0,2725.357999999996,183420000.0,3049.2480000000032,450494000.0,13203.319999999958,120990000.0,2712.385614781179,187848393.7495155,3034.8677225347305,454021529.6728973,13142.824878040936,127682812.84496765
20120502,2734.77,164700000.0,3059.85,447330000.0,13268.57,100770000.0,2730.387999999996,177776000.0,3055.292000000003,449286000.0,13238.88999999996,114092000.0,2716.8624918249434,183218714.99961242,3039.864178027785,452683223.73831785,13167.97390243275,122300250.27597412
20120503,2704.59,181980000.0,3024.3,471780000.0,13206.59,102090000.0,2726.259999999996,176780000.0,3050.0300000000043,454900000.0,13239.28399999996,112996000.0,2714.407993459955,182970971.99968994,3036.751342422228,456502578.9906543,13175.6971219462,118258200.2207793
20120504,2637.92,195510000.0,2956.34,465450000.0,13038.27,113790000.0,2705.5759999999955,180564000.0,3027.458000000004,459734000.0,13201.275999999963,113584000.0,2699.110394767964,185478777.59975195,3020.6690739377823,458292063.1925235,13148.21169755696,117364560.17662345
20120507,2639.28,195220000.0,2957.76,429480000.0,13008.53,110080000.0,2688.695999999996,185038000.0,3009.738000000003,456784000.0,13160.255999999965,110026000.0,2687.1443158143716,187427022.07980156,3008.087259150226,452529650.5540188,13120.27535804557,115907648.14129877
20120508,2629.87,230000000.0,2946.27,530990000.0,12932.09,138620000.0,2669.2859999999955,193482000.0,2988.904000000003,469006000.0,13090.809999999963,113070000.0,2675.6894526514975,195941617.66384125,2995.723807320181,468221720.4432151,13082.638286436457,120450118.51303902
20120509,2621.35,219700000.0,2934.71,509410000.0,12835.06,147460000.0,2646.601999999996,204482000.0,2963.876000000003,481422000.0,13004.107999999966,122408000.0,2664.821562121198,200693294.131073,2983.521045856145,476459376.35457206,13033.122629149168,125852094.81043123
20120510,2616.24,231810000.0,2933.64,489460000.0,12855.04,151650000.0,2628.931999999996,214448000.0,2945.744000000004,484958000.0,12933.79799999996,132320000.0,2655.1052496969587,206916635.30485842,2973.5448366849164,479059501.0836577,12997.506103319334,131011675.84834498
20120511,2615.98,177950000.0,2933.82,421690000.0,12820.6,148370000.0,2624.543999999996,210936000.0,2941.240000000003,476206000.0,12890.263999999965,139236000.0,2647.280199757567,201123308.24388674,2965.5998693479332,467585600.8669262,12962.12488265547,134483340.678676
20120514,2590.28,192710000.0,2902.58,430210000.0,12695.35,143190000.0,2614.743999999996,210434000.0,2930.204000000003,476352000.0,12827.627999999964,145858000.0,2635.8801598060536,199440646.5951094,2952.995895478347,460110480.693541,12908.769906124377,136224672.5429408
20120515,2580.75,201530000.0,2893.76,444740000.0,12632.0,156060000.0,2604.9199999999955,204740000.0,2919.702000000003,459102000.0,12767.609999999966,149346000.0,2624.854127844843,199858517.27608752,2941.148716382678,457036384.5548328,12853.415924899502,140191738.03435266
20120516,2561.56,222390000.0,2874.04,484880000.0,12598.55,143130000.0,2592.961999999995,205278000.0,2907.568000000003,454196000.0,12720.307999999966,148480000.0,2612.1953022758744,204364813.82087,2927.7269731061424,462605107.6438663,12802.442739919603,140779390.42748213
20120517,2509.05,224780000.0,2813.69,506330000.0,12442.49,147430000.0,2571.523999999996,203872000.0,2883.578000000003,457570000.0,12637.797999999966,147636000.0,2591.5662418206994,208447851.05669603,2904.9195784849144,471350086.11509305,12730.452191935683,142109512.3419857
20120518,2478.53,279520000.0,2778.79,582490000.0,12369.38,240720000.0,2544.033999999996,224186000.0,2852.572000000003,489730000.0,12547.553999999966,166106000.0,2568.9589934565597,222662280.84535682,2879.6936627879313,493578068.89207447,12658.237753548547,161831609.87358856
20120521,2545.43,197630000.0,2847.21,486210000.0,12504.48,142110000.0,2535.063999999996,225170000.0,2841.4980000000032,500930000.0,12509.379999999966,165890000.0,2564.253194765248,217655824.67628548,2873.196930230345,492104455.1136596,12627.486202838838,157887287.89887086
20120522,2539.2,190720000.0,2839.08,467040000.0,12502.81,133650000.0,2526.753999999996,223008000.0,2830.562000000003,505390000.0,12483.541999999969,161408000.0,2559.2425558121986,212268659.7410284,2866.3735441842764,487091564.0909277,12602.55096227107,153039830.31909668
20120523,2547.08,230980000.0,2850.12,499200000.0,12496.15,152190000.0,2523.857999999996,224726000.0,2825.778000000003,508254000.0,12463.061999999964,163220000.0,2556.810044649759,216010927.79282272,2863.122835347421,489513251.2727422,12581.270769816856,152869864.25527734
20120524,2531.35,216470000.0,2839.38,462110000.0,12529.75,126810000.0,2528.317999999996,223064000.0,2830.9160000000024,499410000.0,12480.513999999966,159096000.0,2551.7180357198076,216102742.23425817,2858.374268277937,484032601.0181938,12570.966615853486,147657891.4042219
20120525,2527.05,138380000.0,2837.53,335020000.0,12454.83,93000000.0,2538.021999999996,194836000.0,2842.6640000000025,449916000.0,12497.603999999968,129552000.0,2546.7844285758465,200558193.78740656,2854.20541462235,454230080.81455505,12547.739292682789,136726313.1233775
20120529,2558.97,185950000.0,2870.99,440950000.0,12580.69,107510000.0,2540.7299999999955,192500000.0,2847.4200000000023,440864000.0,12512.845999999969,122632000.0,2549.2215428606773,197636555.02992526,2857.56233169788,451574064.65164405,12554.329434146233,130883050.498702
20120530,2537.4,181700000.0,2837.36,441250000.0,12419.86,122830000.0,2540.3699999999967,190696000.0,2847.0760000000023,435706000.0,12496.255999999968,120468000.0,2546.857234288542,194449244.0239402,2853.5218653583042,449509251.72131526,12527.435547316987,129272440.3989616
20120531,2524.87,259450000.0,2827.34,737070000.0,12393.45,205140000.0,2535.927999999996,196390000.0,2842.520000000003,483280000.0,12475.715999999968,131058000.0,2542.459787430834,207449395.21915218,2848.2854922866436,507021401.37705225,12500.638437853591,144445952.31916928
20120601,2458.83,225660000.0,2747.48,527450000.00000006,12118.57,162940000.0,2521.4239999999954,198228000.0,2824.140000000001,496348000.0,12393.479999999969,138284000.0,2525.733829944667,211091516.17532176,2828.124393829315,511107121.10164183,12424.224750282874,148144761.8553354
20120604,2478.13,193350000.0,2760.01,456970000.0,12101.46,126440000.0,2511.639999999996,209222000.0,2808.6360000000022,520738000.0,12322.805999999968,144972000.0,2516.2130639557336,207543212.94025743,2814.501515063452,500279696.8813135,12359.671800226299,143803809.48426834
20120605,2487.5,171840000.0,2778.11,415100000.0,12127.95,108970000.0,2497.345999999996,206400000.0,2790.0600000000013,515568000.0,12232.257999999969,145264000.0,2510.470451164587,200402570.35220596,2807.2232120507615,483243757.50505084,12313.32744018104,136837047.58741468
